ano,aluno_anon,codigo_unidade,nome_unidade,opcao_primeiro_registro,data_primeiro_registro
2025,aluno_0137683,10053,CP CRECHE COMUNITÁRIA GÊNIO DO FUTURO,1,2024-12-16 09:20:00.230
2025,aluno_0137683,10056,CP CRECHE MUNDO DA BIBI,3,2024-12-16 09:20:00.230
2025,aluno_0137684,7014,CP CENTRO INTEGRADO SÃO JOSÉ,1,2024-12-12 17:06:28.097
2025,aluno_0137685,7013,CP ESPAÇO DE EDUCAÇÃO INFANTIL CIDADE DE DEUS,1,2024-12-12 17:06:45.370
2025,aluno_0137685,7014,CP CENTRO INTEGRADO SÃO JOSÉ,4,2024-12-12 17:06:45.370
2025,aluno_0137685,716605,CM SEMPRE VIDA NISE DA SILVEIRA,5,2024-12-12 17:06:45.370
2025,aluno_0137685,716606,CM AMIGUINHOS DA VILA SAPÊ,3,2024-12-12 17:06:45.370
2025,aluno_0137685,724602,CM DINA SFAT,1,2025-06-26 07:26:04.913
2025,aluno_0137685,734802,EDI SENHORA PERCILIANA PEREIRA DE ALVARENGA,2,2024-12-12 17:06:45.370
2025,aluno_0137688,410808,EDI ALMIR LEITE RIBEIRO,1,2024-12-18 14:02:38.673
2025,aluno_0137689,5001,CP ASSOCIAÇÃO AMIGOS DA CRIANÇA - CRECHE ROCHA MIRANDA,2,2024-12-12 18:16:44.140
2025,aluno_0137689,515801,EDI KARINE LORRAINE CHAGAS DE OLIVEIRA,1,2024-12-12 18:16:44.140
2025,aluno_0137690,208603,CM RAÍZES DO SALGUEIRO,1,2024-12-13 09:10:37.940
2025,aluno_0137691,102604,CM ARCO-ÍRIS,1,2024-12-16 15:48:10.777
2025,aluno_0137691,312602,CM ENGENHO DA RAINHA,3,2024-12-16 15:48:10.697
2025,aluno_0137691,312804,EDI PROFESSORA TÂNIA MARTINS NOVO LENZ,2,2024-12-16 15:48:10.697
2025,aluno_0137691,312812,EDI HERMENEGILDO DE BARROS,1,2024-12-16 15:48:10.697
2025,aluno_0137691,514608,CM JOSEPH BARBERA,1,2024-12-16 15:48:10.590
2025,aluno_0137693,10018,CP CRECHE ESCOLA COMUNITÁRIA SÍTIO ALEGRE,2,2025-04-01 19:53:52.970
2025,aluno_0137693,10040,CP CICIM I,2,2024-12-17 08:35:31.057
2025,aluno_0137693,10042,CP CICIM II,1,2024-12-17 08:35:31.057
2025,aluno_0137693,10046,CP CRECHE COMUNITÁRIA DEUS É FIEL - CCDF,1,2025-04-01 19:53:52.970
2025,aluno_0137693,10055,CP ESPAÇO DE DESENVOLVIMENTO MÃE GAIA,1,2025-10-30 08:38:10.483
2025,aluno_0137693,1019627,CM VOVÓ BENTA,3,2024-12-17 08:35:31.057
2025,aluno_0137695,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,1,2024-12-13 08:40:13.067
2025,aluno_0137695,716806,EDI PROFESSORA EDILIA COELHO GARCIA,2,2024-12-13 08:40:13.067
2025,aluno_0137696,3022,CP INSTITUTO AVANTE ELITE DO FUTURO,3,2024-12-16 22:26:32.027
2025,aluno_0137696,312602,CM ENGENHO DA RAINHA,2,2024-12-16 22:26:32.027
2025,aluno_0137696,312812,EDI HERMENEGILDO DE BARROS,4,2024-12-16 22:26:32.027
2025,aluno_0137696,313802,EDI ANÍSIO TEIXEIRA,1,2024-12-16 22:26:32.027
2025,aluno_0137697,724602,CM DINA SFAT,1,2025-03-17 13:42:12.030
2025,aluno_0137698,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,4,2024-12-11 08:54:03.467
2025,aluno_0137698,3026,CP CHALÉ SEMENTINHA,1,2024-12-11 08:54:03.467
2025,aluno_0137698,3036,CP CENTRO CULTURAL EVOLUIR,2,2024-12-11 08:54:03.467
2025,aluno_0137698,328801,EDI PADRE NELSON CARLOS DEL MÔNACO,3,2024-12-11 08:54:03.467
2025,aluno_0137698,410802,EDI DOUTOR ANTÔNIO FERNANDES FIGUEIRA,1,2024-12-11 08:54:03.557
2025,aluno_0137699,817607,CM MULHERES DO QUAFÁ,1,2024-12-19 13:27:02.987
2025,aluno_0137700,11004,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOÉ - CAECAN,1,2024-12-12 15:56:10.010
2025,aluno_0137700,11006,CP CRECHE CASULO DO DENDÊ,2,2024-12-12 15:56:10.010
2025,aluno_0137700,11007,CP CRECHE ESFERA KIDS,3,2024-12-12 15:56:10.010
2025,aluno_0137702,10013,CP ESCOLA COMUNITÁRIA ENCANTO DE MARIA,1,2024-12-17 08:20:21.200
2025,aluno_0137703,9021,CP INSTITUTO CRESCER & APRENDER,1,2024-12-11 10:14:17.800
2025,aluno_0137704,10051,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VI,1,2024-12-17 08:48:24.067
2025,aluno_0137704,10052,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VII,2,2024-12-17 08:48:24.067
2025,aluno_0137707,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,1,2024-12-13 08:40:12.763
2025,aluno_0137707,7041,CP CRECHE VALE DO SOL TAQUARA,2,2024-12-13 08:40:12.763
2025,aluno_0137707,716806,EDI PROFESSORA EDILIA COELHO GARCIA,3,2024-12-13 08:40:12.763
2025,aluno_0137708,7040,CP CRECHE VALE DO SOL PRAÇA SECA,1,2024-12-13 12:06:43.377
2025,aluno_0137708,7043,CP ESPAÇO DE EDUCAÇÃO INFANTIL PEQUENO APRENDIZ,3,2024-12-13 12:06:43.377
2025,aluno_0137708,716607,CM EMÍLIA JOANA DA FONSECA MARQUES,2,2024-12-13 12:06:43.377
2025,aluno_0137708,716608,CM IRMÃ DULCE,5,2024-12-13 12:06:43.377
2025,aluno_0137708,716809,EDI PROFESSOR ROBERTO LUIZ PEREIRA,4,2024-12-13 12:06:43.377
2025,aluno_0137710,734802,EDI SENHORA PERCILIANA PEREIRA DE ALVARENGA,1,2024-12-18 10:08:37.243
2025,aluno_0137711,7020,CP JARDIM ESCOLA CRESCENDO E APRENDENDO,5,2024-12-11 09:20:50.107
2025,aluno_0137711,716803,EDI COMPOSITOR ROBERTO RIBEIRO,3,2024-12-11 09:20:50.107
2025,aluno_0137711,716818,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,4,2024-12-11 09:20:50.107
2025,aluno_0137711,716819,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,2,2024-12-11 09:20:50.107
2025,aluno_0137711,716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,1,2024-12-11 09:20:50.107
2025,aluno_0137712,716803,EDI COMPOSITOR ROBERTO RIBEIRO,5,2024-12-13 12:29:48.307
2025,aluno_0137712,716808,EDI PROFESSORA MARIA BERENICE PARENTE,3,2024-12-13 12:29:48.307
2025,aluno_0137712,716818,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,2,2024-12-13 12:29:48.307
2025,aluno_0137712,716819,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,4,2024-12-13 12:29:48.307
2025,aluno_0137712,716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,1,2024-12-13 12:29:48.307
2025,aluno_0137714,10069,CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA II,1,2024-12-17 11:09:41.697
2025,aluno_0137715,9013,CP CRECHE COMUNITÁRIA SOL DO SABER,5,2024-12-16 23:22:04.600
2025,aluno_0137715,9036,CP INSTITUTO CONSTRUINDO AMANHÃ,1,2024-12-16 23:22:04.600
2025,aluno_0137715,9044,CP CRECHE COMUNITÁRIA JARDIM FELIZ,2,2024-12-16 23:22:04.600
2025,aluno_0137715,918613,CM PROFESSORA FLORA SANTINA FERRARI BRAZ,4,2024-12-16 23:22:04.600
2025,aluno_0137715,918619,CM RAUL CORTEZ,3,2024-12-16 23:22:04.600
2025,aluno_0137717,918607,CM SONHO FELIZ,2,2024-12-13 15:10:35.033
2025,aluno_0137717,918813,EDI PROFESSOR MARCO ALTINO DE OLIVEIRA,1,2024-12-13 15:10:35.033
2025,aluno_0137718,9011,CP CRECHE NOVA JERUSALÉM EM CAMPO GRANDE,5,2024-12-16 23:42:51.947
2025,aluno_0137718,9026,CP CRECHE COMUNITÁRIA LEÃOZINHO FELIZ,1,2024-12-16 23:42:51.947
2025,aluno_0137718,9038,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,4,2024-12-16 23:42:51.947
2025,aluno_0137718,9040,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,2,2024-12-16 23:42:51.947
2025,aluno_0137718,918806,EDI COMENDADOR SERAFIM SOFIA,3,2024-12-16 23:42:51.947
2025,aluno_0137719,716609,CM RIO NOVO - RIO DAS FLORES,1,2024-12-12 08:22:00.467
2025,aluno_0137721,2043,CP CRECHE SANTA MÔNICA,1,2024-12-17 08:45:44.080
2025,aluno_0137721,208604,CM TIA BELA,2,2024-12-17 08:45:44.080
2025,aluno_0137722,918808,EDI PROFESSORA MARTA REGINA PERROTA,1,2024-12-17 12:37:38.453
2025,aluno_0137723,2038,CP CRECHE CHÁCARA DO CÉU,2,2024-12-13 09:08:55.240
2025,aluno_0137723,2043,CP CRECHE SANTA MÔNICA,1,2024-12-13 09:08:55.240
2025,aluno_0137724,7034,CP INSTITUTO EDUCACIONAL DIVA ALVES,4,2024-12-13 11:30:34.073
2025,aluno_0137724,7042,CP INSTITUTO EDUCACIONAL DIVA ALVES II,2,2024-12-13 11:30:34.073
2025,aluno_0137724,716603,CM CRIANÇA DO FUTURO,1,2024-12-13 11:30:34.073
2025,aluno_0137724,716807,EDI LEILA DINIZ,3,2024-12-13 11:30:34.073
2025,aluno_0137724,716820,EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL,5,2024-12-13 11:30:34.073
2025,aluno_0137725,9008,CP CRECHE COMUNITÁRIA ANA & LU,1,2025-03-28 09:10:54.370
2025,aluno_0137725,918620,CM EMILIO IBRAHIM LÁZARO JUBRAM DIB,2,2024-12-17 12:20:15.713
2025,aluno_0137725,918808,EDI PROFESSORA MARTA REGINA PERROTA,3,2024-12-17 12:20:15.713
2025,aluno_0137725,918822,EDI PROFESSOR ANDRÉ LUIZ GILS,1,2024-12-17 12:20:15.713
2025,aluno_0137727,209606,CM WINNIE MANDELA,1,2024-12-11 09:58:39.870
2025,aluno_0137729,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,1,2024-12-11 10:13:34.660
2025,aluno_0137729,514602,CM JECIÁ DE FREITAS FERREIRA,2,2024-12-11 10:13:34.660
2025,aluno_0137729,514609,CM PARQUE BOM MENINO,3,2024-12-11 10:13:34.660
2025,aluno_0137730,8009,CP ASSOCIAÇÃO RECREATIVA PINGUINHO DE GENTE,3,2024-12-16 16:53:23.557
2025,aluno_0137730,817601,CM JOSÉ FÉLIX,4,2024-12-16 16:53:23.557
2025,aluno_0137730,817614,CM FAZENDA COQUEIROS II,1,2024-12-16 16:53:23.557
2025,aluno_0137730,817803,EDI JOSÉ EPHIM MINDLIN,2,2024-12-16 16:53:23.557
2025,aluno_0137731,4022,CP CRECHE VALE DO SOL NO GROTÃO,1,2024-12-13 09:10:49.470
2025,aluno_0137732,10009,CP JARDIM ESCOLA ERNESTO FAGUNDES VARELA,1,2025-02-04 14:38:28.147
2025,aluno_0137733,4022,CP CRECHE VALE DO SOL NO GROTÃO,1,2025-02-11 07:32:34.137
2025,aluno_0137734,5015,CP AEMMAC - ROCHA MIRANDA,1,2024-12-16 23:25:18.007
2025,aluno_0137735,5001,CP ASSOCIAÇÃO AMIGOS DA CRIANÇA - CRECHE ROCHA MIRANDA,2,2024-12-13 09:07:24.023
2025,aluno_0137735,5009,CP ASSOCIAÇÃO CRECHE ESPERANÇA - IRAJÁ,4,2024-12-13 09:07:24.023
2025,aluno_0137735,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,5,2024-12-13 09:07:24.023
2025,aluno_0137735,5016,CP ASSOCIAÇÃO EDUCACIONAL E CULTURAL SÃO BERNARDO - CSB,3,2024-12-13 09:07:24.023
2025,aluno_0137735,515602,CM SÃO MIGUEL ARCANJO,1,2024-12-13 09:07:24.023
2025,aluno_0137736,3016,CP CRECHE SÃO PEDRO NOLASCO,1,2024-12-11 08:48:16.837
2025,aluno_0137737,430602,CM VILA PINHEIRO,5,2024-12-13 14:09:42.470
2025,aluno_0137737,430809,EDI MEDALHISTA OLÍMPICO LUIZ FELIPE MARQUES FONTELES,2,2024-12-13 14:09:42.470
2025,aluno_0137737,430810,EDI MEDALHISTA OLÍMPICO EVANDRO MOTTA MARCONDES GUERRA,3,2024-12-13 14:09:42.470
2025,aluno_0137737,430811,EDI MEDALHISTA OLÍMPICO WILLIAM PEIXOTO ARJONA,4,2024-12-13 14:09:42.470
2025,aluno_0137737,430815,EDI PESCADOR ALBANO ROSA,1,2024-12-13 14:09:42.470
2025,aluno_0137738,817609,CM RECANTO FELIZ,2,2024-12-17 15:29:21.843
2025,aluno_0137738,817804,EDI PROFESSORA EDITH MARQUES DE SOUZA,1,2024-12-17 15:29:21.843
2025,aluno_0137739,3036,CP CENTRO CULTURAL EVOLUIR,1,2024-12-16 22:23:45.143
2025,aluno_0137740,4024,CP CRECHE VALE DO SOL,1,2024-12-18 09:31:33.120
2025,aluno_0137740,4029,CP SOLZINHO,2,2024-12-18 09:31:33.120
2025,aluno_0137741,4005,CP CASA DE JOEL,2,2024-12-13 09:06:59.020
2025,aluno_0137741,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,1,2024-12-13 09:06:59.020
2025,aluno_0137741,431602,CM BARBOSA LIMA SOBRINHO,3,2024-12-13 09:06:59.020
2025,aluno_0137741,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,2,2024-12-13 09:06:59.067
2025,aluno_0137741,514602,CM JECIÁ DE FREITAS FERREIRA,1,2024-12-13 09:06:59.067
2025,aluno_0137742,9020,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - CAMPO GRANDE,1,2024-12-13 09:07:58.020
2025,aluno_0137742,9022,CP ESPAÇO CRIATIVO CASTELINHO RINALDI,4,2024-12-13 09:07:58.020
2025,aluno_0137742,9032,CP SOLDADINHOS DE DEUS,3,2024-12-13 09:07:58.020
2025,aluno_0137742,918803,EDI LUDMILA MÁXIMO MOREIRA CARDOSO,2,2024-12-13 09:07:58.020
2025,aluno_0137743,10057,CP CENTRO CULTURAL MONTESSORI - PACIÊNCIA,1,2024-12-17 08:57:51.953
2025,aluno_0137743,918832,EDI PROFESSORA JACINTHA REIS FERREIRA,1,2024-12-17 08:57:52.060
2025,aluno_0137745,4032,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL V,1,2025-04-14 11:39:53.770
2025,aluno_0137746,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,4,2024-12-13 09:06:16.550
2025,aluno_0137746,312603,CM RENASCER,3,2024-12-13 09:06:16.550
2025,aluno_0137746,313608,CM RACHEL LEITE DIAS,1,2024-12-13 09:06:16.550
2025,aluno_0137746,313802,EDI ANÍSIO TEIXEIRA,2,2024-12-13 09:06:16.550
2025,aluno_0137747,4044,CP CRECHE HOUSE BABY - BONSUCESSO,2,2024-12-18 10:15:54.100
2025,aluno_0137747,4046,CP CRECHE TIA NANE III,5,2024-12-18 10:15:54.100
2025,aluno_0137747,4047,CP CRECHE VALE DO SOL III,1,2024-12-18 10:15:54.100
2025,aluno_0137747,4048,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS II,4,2024-12-18 10:15:54.100
2025,aluno_0137747,4050,CP CENTRO EDUCACIONAL CARIOQUINHA,3,2024-12-18 10:15:54.100
2025,aluno_0137748,8022,CP ASSOCIAÇÃO CRECHE ESPERANÇA - MAGALHÃES BASTOS,2,2024-12-13 14:06:41.027
2025,aluno_0137748,833603,CM SILVEIRINHA,4,2024-12-13 14:06:41.027
2025,aluno_0137748,833810,EDI MEDALHISTA OLÍMPICO SERGIO DUTRA DOS SANTOS,3,2024-12-13 14:06:41.027
2025,aluno_0137748,833811,EDI MEDALHISTA OLÍMPICA RAFAELA LOPES SILVA,1,2024-12-13 14:06:41.027
2025,aluno_0137750,918807,EDI URBANO DE FREITAS,1,2025-03-17 13:08:12.193
2025,aluno_0137752,7020,CP JARDIM ESCOLA CRESCENDO E APRENDENDO,3,2024-12-16 09:47:23.480
2025,aluno_0137752,716808,EDI PROFESSORA MARIA BERENICE PARENTE,1,2024-12-16 09:47:23.480
2025,aluno_0137752,716818,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,2,2024-12-16 09:47:23.480
2025,aluno_0137753,5014,CP AEMMAC - MARECHAL HERMES,1,2025-12-03 14:37:52.033
2025,aluno_0137753,515809,EDI PROFESSOR UBIRAJARA DE PAULA CASTRO,1,2024-12-13 14:06:43.177
2025,aluno_0137753,833603,CM SILVEIRINHA,1,2024-12-13 14:06:43.217
2025,aluno_0137753,833810,EDI MEDALHISTA OLÍMPICO SERGIO DUTRA DOS SANTOS,2,2024-12-13 14:06:43.217
2025,aluno_0137754,312804,EDI PROFESSORA TÂNIA MARTINS NOVO LENZ,1,2024-12-11 09:09:57.827
2025,aluno_0137754,313601,CM VILA DOS MINEIROS,2,2024-12-11 09:09:57.827
2025,aluno_0137756,817617,CM JOSÉ MANOEL IBARRA PEREZ,1,2025-07-17 16:16:31.517
2025,aluno_0137757,8016,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VI,1,2024-12-13 09:13:08.080
2025,aluno_0137757,833601,CM CASA DE REALENGO,2,2024-12-13 09:13:08.080
2025,aluno_0137758,410808,EDI ALMIR LEITE RIBEIRO,1,2024-12-18 14:02:27.127
2025,aluno_0137759,10001,CP ESCOLA COMUNITÁRIA JARDIM DE INFÂNCIA TIA ANASTÁCIA,1,2024-12-13 09:03:15.430
2025,aluno_0137759,10036,CP CAAD DONA ZULMIRA TELLES,2,2024-12-13 09:03:15.430
2025,aluno_0137761,7020,CP JARDIM ESCOLA CRESCENDO E APRENDENDO,1,2024-12-11 09:20:46.400
2025,aluno_0137761,716818,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,2,2024-12-11 09:20:46.400
2025,aluno_0137762,6015,CP AEMMAC - PAVUNA,1,2024-12-18 09:11:38.470
2025,aluno_0137762,625605,CM LUÍS CARLOS PRESTES,2,2024-12-18 09:11:38.470
2025,aluno_0137762,625816,EDI PROFESSORA REGINA CELI RABELO DE ALMEIDA,3,2024-12-18 09:11:38.470
2025,aluno_0137763,4027,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IV,1,2025-08-12 14:14:12.720
2025,aluno_0137763,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,1,2025-05-07 15:24:51.447
2025,aluno_0137764,8007,CP CRECHE E ESCOLA COMUNITÁRIA GENTE INOCENTE - BANGU,2,2024-12-16 16:25:16.077
2025,aluno_0137764,817609,CM RECANTO FELIZ,3,2024-12-16 16:25:16.077
2025,aluno_0137764,817615,CM VILA UNIÃO DA PAZ,1,2024-12-16 16:25:16.077
2025,aluno_0137765,9008,CP CRECHE COMUNITÁRIA ANA & LU,1,2024-12-19 10:53:33.437
2025,aluno_0137766,918808,EDI PROFESSORA MARTA REGINA PERROTA,1,2024-12-17 12:37:39.203
2025,aluno_0137767,817801,EDI PROFESSORA TÂNIA MARIA LARRUBIA GOMES,1,2024-12-16 16:29:00.920
2025,aluno_0137768,4021,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL II,1,2024-12-16 23:10:33.533
2025,aluno_0137768,411602,CM TEMPO DE APRENDER,2,2024-12-16 23:10:33.533
2025,aluno_0137768,411803,EDI MARIA DE LOURDES FERREIRA,3,2024-12-16 23:10:33.533
2025,aluno_0137769,918836,EDI MEDALHISTA OLÍMPICO RAFAEL CARLOS DA SILVA,1,2024-12-17 12:00:08.947
2025,aluno_0137770,625607,CM LUIZA DE BARROS DE SÁ FREIRE,1,2024-12-13 11:58:55.627
2025,aluno_0137770,625614,CM SIMONE DE BEAUVOIR,3,2024-12-13 11:58:55.627
2025,aluno_0137770,625804,EDI PROFESSORA HELIA LÚCIA MORENO FERREIRA,2,2024-12-13 11:58:55.627
2025,aluno_0137771,11004,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOÉ - CAECAN,1,2024-12-16 08:46:58.690
2025,aluno_0137772,3013,CP CRECHE DO JACAREZINHO,1,2024-12-16 22:07:20.037
2025,aluno_0137773,4002,CP INSTITUTO EDUCACIONAL LUIZ ANTONIO - IELA,1,2024-12-17 09:02:18.653
2025,aluno_0137773,4032,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL V,3,2024-12-17 09:02:18.653
2025,aluno_0137773,4034,CP CASA DE JOEL II,2,2024-12-17 09:02:18.653
2025,aluno_0137773,4038,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VIII,1,2025-09-08 15:14:16.420
2025,aluno_0137774,107609,CM VASQUINHO,1,2024-12-13 09:06:55.537
2025,aluno_0137775,4021,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL II,1,2024-12-13 10:15:37.290
2025,aluno_0137775,4028,CP CRECHE TIA NANE I,2,2024-12-13 10:15:37.290
2025,aluno_0137775,4048,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS II,3,2024-12-13 10:15:37.290
2025,aluno_0137775,410805,EDI COMPOSITOR NEOCI DIAS DE ANDRADE,4,2024-12-13 10:15:37.290
2025,aluno_0137776,6003,CP CRECHE NOSSO LAR,1,2024-12-13 07:54:37.857
2025,aluno_0137777,4034,CP CASA DE JOEL II,2,2024-12-13 09:12:31.050
2025,aluno_0137777,411801,EDI MARIANA ROCHA DE SOUZA,1,2024-12-13 09:12:31.050
2025,aluno_0137777,411802,EDI JOEL LUIZ DE AZEVEDO BASTOS,3,2024-12-13 09:12:31.050
2025,aluno_0137777,5012,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XI,1,2024-12-13 09:12:31.083
2025,aluno_0137778,817603,CM DENTE DE LEITE,1,2024-12-17 15:26:10.677
2025,aluno_0137778,817607,CM MULHERES DO QUAFÁ,3,2024-12-17 15:26:10.677
2025,aluno_0137778,817806,EDI PROFESSORA MARIA YEDDA LEITE LINHARES,2,2024-12-17 15:26:10.677
2025,aluno_0137779,8009,CP ASSOCIAÇÃO RECREATIVA PINGUINHO DE GENTE,1,2024-12-17 15:44:21.397
2025,aluno_0137779,817614,CM FAZENDA COQUEIROS II,2,2024-12-17 15:44:21.397
2025,aluno_0137780,8016,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VI,1,2024-12-16 16:45:33.503
2025,aluno_0137780,833601,CM CASA DE REALENGO,2,2024-12-16 16:45:33.503
2025,aluno_0137780,833602,CM JULINHO CACAU,3,2024-12-16 16:45:33.503
2025,aluno_0137781,514609,CM PARQUE BOM MENINO,1,2024-12-13 09:09:02.010
2025,aluno_0137781,625611,CM ZILKA SALABERRY,1,2024-12-13 09:09:01.960
2025,aluno_0137781,625612,CM YEDDA MARQUES LAMOUNIER DE ANDRADE MACIEL,3,2024-12-13 09:09:01.960
2025,aluno_0137781,625615,CM EDNA LOTTE,2,2024-12-13 09:09:01.960
2025,aluno_0137781,625817,EDI PROFESSORA DANIELE SIMÕES DE SOUZA LOPES,4,2024-12-13 09:09:01.960
2025,aluno_0137782,3019,CP INSTITUTO EDUCACIONAL CRESCENDO E APRENDENDO ALGODÃO DOCE,1,2024-12-16 22:12:08.217
2025,aluno_0137782,329801,EDI DONA LINDU,2,2024-12-16 22:12:08.217
2025,aluno_0137782,330601,CM JOSÉ DE VIEIRA DA SILVA,3,2024-12-16 22:12:08.217
2025,aluno_0137783,6002,CP CRECHE GUADALUPE,1,2025-03-18 13:31:17.560
2025,aluno_0137784,622601,CM JOSÉ GOULART,2,2024-12-13 10:35:39.810
2025,aluno_0137784,622602,CM SILVIO AMANCIO,1,2024-12-13 10:35:39.810
2025,aluno_0137784,622603,CM YARA AMARAL,3,2024-12-13 10:35:39.810
2025,aluno_0137786,7013,CP ESPAÇO DE EDUCAÇÃO INFANTIL CIDADE DE DEUS,1,2024-12-12 17:06:47.023
2025,aluno_0137786,7014,CP CENTRO INTEGRADO SÃO JOSÉ,3,2024-12-12 17:06:47.023
2025,aluno_0137786,734802,EDI SENHORA PERCILIANA PEREIRA DE ALVARENGA,2,2024-12-12 17:06:47.023
2025,aluno_0137787,8009,CP ASSOCIAÇÃO RECREATIVA PINGUINHO DE GENTE,1,2024-12-18 08:12:07.167
2025,aluno_0137788,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,2,2024-12-11 09:05:52.260
2025,aluno_0137788,7041,CP CRECHE VALE DO SOL TAQUARA,3,2024-12-11 09:05:52.260
2025,aluno_0137788,7042,CP INSTITUTO EDUCACIONAL DIVA ALVES II,4,2024-12-11 09:05:52.260
2025,aluno_0137788,716801,EDI DOUTORA ZILDA ARNS,5,2024-12-11 09:05:52.260
2025,aluno_0137788,716806,EDI PROFESSORA EDILIA COELHO GARCIA,1,2024-12-11 09:05:52.260
2025,aluno_0137789,10081,CP CENTRO EDUCACIONAL ESTRELA DO AMANHÃ,1,2024-12-17 11:17:18.890
2025,aluno_0137792,107610,CM ARARA AZUL,1,2024-12-12 16:01:40.243
2025,aluno_0137792,313801,EDI PROF. JOSÉ LIBONATI FILHO,1,2024-12-12 16:01:40.207
2025,aluno_0137794,10053,CP CRECHE COMUNITÁRIA GÊNIO DO FUTURO,1,2025-08-05 11:08:03.880
2025,aluno_0137794,4023,CP CENTRO CULTURAL EDUCAR - UNIDADE III,1,2025-05-22 10:31:26.020
2025,aluno_0137797,8009,CP ASSOCIAÇÃO RECREATIVA PINGUINHO DE GENTE,5,2024-12-13 14:08:51.523
2025,aluno_0137797,817601,CM JOSÉ FÉLIX,4,2024-12-13 14:08:51.523
2025,aluno_0137797,817801,EDI PROFESSORA TÂNIA MARIA LARRUBIA GOMES,2,2024-12-13 14:08:51.523
2025,aluno_0137797,817803,EDI JOSÉ EPHIM MINDLIN,3,2024-12-13 14:08:51.523
2025,aluno_0137797,817814,EDI PROFESSORA GIOVANA BANSI,1,2024-12-13 14:08:51.523
2025,aluno_0137798,107602,CM DEPUTADO LUIZ EDUARDO DE MAGALHÃES,4,2025-04-28 11:21:00.740
2025,aluno_0137798,107603,CM VOVÓ LUCÍOLA,1,2025-04-28 11:21:00.740
2025,aluno_0137798,107604,CM HOMERO JOSÉ DOS SANTOS,5,2025-04-28 11:21:00.740
2025,aluno_0137798,107605,CM EDUARDO MOREIRA DOS SANTOS,3,2025-04-28 11:21:00.740
2025,aluno_0137798,107607,CM NAÇÃO MANGUEIRENSE,2,2025-04-28 11:21:00.740
2025,aluno_0137798,209601,CM PIPA NO CÉU,1,2025-05-07 11:27:21.940
2025,aluno_0137799,918805,EDI CANTORA CESÁRIA ÉVORA,2,2024-12-13 10:42:42.677
2025,aluno_0137799,918807,EDI URBANO DE FREITAS,1,2024-12-13 10:42:42.677
2025,aluno_0137801,918827,EDI ATAULFO ALVES,1,2025-02-05 21:50:20.550
2025,aluno_0137802,101603,CM SENNINHA,2,2024-12-12 15:15:58.263
2025,aluno_0137802,101605,CM CLEMENTE FERREIRA,3,2024-12-12 15:15:58.263
2025,aluno_0137802,101606,CM QUINTA DO CAJU,1,2024-12-12 15:15:58.263
2025,aluno_0137803,918801,EDI BIANCA ROCHA TAVARES,1,2025-02-11 23:32:48.350
2025,aluno_0137804,7020,CP JARDIM ESCOLA CRESCENDO E APRENDENDO,1,2024-12-13 11:28:06.370
